timestep_time,vehicle_acceleration,vehicle_actualBatteryCapacity,vehicle_chargingStationId,vehicle_energyCharged,vehicle_energyChargedInTransit,vehicle_energyChargedStopped,vehicle_energyConsumed,vehicle_id,vehicle_lane,vehicle_maximumBatteryCapacity,vehicle_posOnLane,vehicle_speed,vehicle_timeStopped,vehicle_x,vehicle_y
67.00,0.0001,2288.0874,NULL,0.0000,0.0000,0.0000,80.3383,10,1_LaneR_3_0,10000.0000,49.9103,13.8725,0,-42.0397,95.0500
67.00,-0.0851,3256.8356,NULL,0.0000,0.0000,0.0000,75.6929,12,2_LaneL_3_1,10000.0000,3.7390,13.3180,0,-11.7890,1.6500
67.00,-4.5000,2280.7996,NULL,0.0000,0.0000,0.0000,-4.3879,13,3_LaneMid_Up_4_1,10000.0000,82.2853,4.8988,0,1.6500,-109.6647
67.00,-2.9952,3481.6282,NULL,0.0000,0.0000,0.0000,-0.7631,14,4_LaneMid_Up_3_0,10000.0000,82.3543,1.6297,0,-95.0500,-209.5957
67.00,0.0000,3989.2142,NULL,0.0000,0.0000,0.0000,0.0006,15,1_LaneMid_Dn_3_1,10000.0000,76.3980,0.0000,6,-101.6500,15.5520
67.00,0.0000,3400.1976,NULL,0.0000,0.0000,0.0000,0.0006,17,1_LaneMid_Up_2_1,10000.0000,82.8989,0.0000,8,-198.3500,90.9489
67.00,-0.0138,2817.8341,NULL,0.0000,0.0000,0.0000,0.0605,18,2_LaneMid_Dn_3_1,10000.0000,82.8958,0.0106,2,-101.6500,-90.9458
67.00,-0.2296,2724.6516,NULL,0.0000,0.0000,0.0000,70.8417,19,4_LaneR_4_1,10000.0000,79.3169,12.8661,0,87.3669,-201.6500
67.00,-4.1787,3473.2053,NULL,0.0000,0.0000,0.0000,-4.3057,2,4_LaneMid_Up_2_1,10000.0000,82.5558,0.8348,0,-198.3500,-209.3942
67.00,0.0000,4049.1028,NULL,0.0000,0.0000,0.0000,0.0006,20,2_LaneMid_Up_3_0,10000.0000,76.3979,0.0000,10,-95.0500,-15.5521
67.00,0.0001,3944.3258,NULL,0.0000,0.0000,0.0000,0.0012,21,4_LaneMid_Up_5_1,10000.0000,82.8990,0.0001,6,101.6500,-209.0510
67.00,0.0000,2804.7648,NULL,0.0000,0.0000,0.0000,0.0006,22,2_LaneMid_Up_2_1,10000.0000,76.3979,0.0000,8,-198.3500,-15.5521
67.00,0.0000,3363.6784,NULL,0.0000,0.0000,0.0000,0.0006,23,3_LaneMid_Up_2_1,10000.0000,82.8990,0.0000,8,-198.3500,-109.0510
67.00,-0.0044,3393.7162,NULL,0.0000,0.0000,0.0000,0.0005,24,3_LaneMid_Up_3_1,10000.0000,76.3979,0.0000,5,-98.3500,-115.5521
67.00,-0.7092,2441.5067,NULL,0.0000,0.0000,0.0000,62.3083,25,2_LaneMid_Dn_3_0,10000.0000,43.3180,12.6629,0,-104.9500,-51.3680
67.00,0.0000,4541.5585,NULL,0.0000,0.0000,0.0000,0.0006,26,3_LaneMid_Dn_2_0,10000.0000,82.8989,0.0000,30,-204.9500,-190.9489
67.00,0.0000,3963.9126,NULL,0.0000,0.0000,0.0000,0.0006,27,0_LaneR_1_0,10000.0000,82.8989,0.0000,20,-209.0511,195.0500
67.00,-0.6071,2825.3910,NULL,0.0000,0.0000,0.0000,66.0476,28,0_LaneMid_Up_5_1,10000.0000,58.9706,13.0732,0,101.6500,167.0206
67.00,0.0000,3957.0046,NULL,0.0000,0.0000,0.0000,0.0006,29,4_LaneMid_Up_1_0,10000.0000,82.8989,0.0000,17,-295.0500,-209.0511
67.00,-0.4406,2215.4331,NULL,0.0000,0.0000,0.0000,70.0654,3,5_LaneR_2_1,10000.0000,67.7358,13.3238,0,-124.2142,-301.6500
67.00,0.0000,3352.4089,NULL,0.0000,0.0000,0.0000,0.0006,30,3_LaneMid_Dn_2_1,10000.0000,82.8989,0.0000,9,-201.6500,-190.9489
67.00,0.0000,4011.4642,NULL,0.0000,0.0000,0.0000,0.0006,31,3_LaneMid_Up_1_0,10000.0000,82.8990,0.0000,10,-295.0500,-109.0510
67.00,0.0712,2481.1310,NULL,0.0000,0.0000,0.0000,80.6341,32,0_LaneL_1_1,10000.0000,13.2265,13.3021,0,-221.2765,201.6500
67.00,0.0000,3940.5952,NULL,0.0000,0.0000,0.0000,0.0006,33,0_LaneMid_Dn_1_1,10000.0000,82.8990,0.0000,14,-301.6500,109.0510
67.00,-0.0013,3944.8464,NULL,0.0000,0.0000,0.0000,0.0015,34,0_LaneL_3_1,10000.0000,82.8989,0.0002,4,-90.9489,201.6500
67.00,0.0000,4545.4841,NULL,0.0000,0.0000,0.0000,0.0006,35,2_LaneMid_Up_1_0,10000.0000,82.8990,0.0000,19,-295.0500,-9.0510
67.00,-0.6781,2937.7655,NULL,0.0000,0.0000,0.0000,63.2640,36,2_LaneMid_Up_4_1,10000.0000,43.7026,12.7544,0,1.6500,-48.2474
67.00,0.0000,3947.7273,NULL,0.0000,0.0000,0.0000,0.0006,37,0_LaneMid_Dn_4_0,10000.0000,82.8990,0.0000,10,-4.9500,109.0510
67.00,0.0000,4544.8996,NULL,0.0000,0.0000,0.0000,0.0006,38,1_LaneMid_Up_2_0,10000.0000,82.8990,0.0000,19,-195.0500,90.9490
67.00,0.0000,4537.9643,NULL,0.0000,0.0000,0.0000,0.0006,39,3_LaneMid_Dn_4_0,10000.0000,82.8989,0.0000,17,-4.9500,-190.9489
67.00,0.0000,4541.7005,NULL,0.0000,0.0000,0.0000,0.0006,40,1_LaneMid_Dn_2_1,10000.0000,82.8990,0.0000,15,-201.6500,9.0510
67.00,0.0000,4544.0976,NULL,0.0000,0.0000,0.0000,0.0006,41,1_LaneMid_Dn_4_0,10000.0000,82.8990,0.0000,14,-4.9500,9.0510
67.00,0.0000,4542.8222,NULL,0.0000,0.0000,0.0000,0.0006,42,2_LaneMid_Up_3_0,10000.0000,82.8989,0.0000,13,-95.0500,-9.0511
67.00,0.0000,4545.2885,NULL,0.0000,0.0000,0.0000,0.0006,43,0_LaneL_4_0,10000.0000,82.8989,0.0000,13,9.0511,204.9500
67.00,-4.5000,3463.0465,NULL,0.0000,0.0000,0.0000,-4.1087,44,5_LaneL_4_0,10000.0000,79.9093,6.2283,0,12.0407,-295.0500
67.00,0.0000,4537.1407,NULL,0.0000,0.0000,0.0000,0.0006,45,2_LaneMid_Up_2_1,10000.0000,82.8989,0.0000,10,-198.3500,-9.0511
67.00,-0.2588,3511.6350,NULL,0.0000,0.0000,0.0000,72.4710,46,3_LaneL_2_1,10000.0000,44.5176,13.2341,0,-152.5676,-98.3500
67.00,0.0000,4619.3630,NULL,0.0000,0.0000,0.0000,0.0006,47,2_LaneMid_Up_3_0,10000.0000,69.8969,0.0000,8,-95.0500,-22.0531
67.00,-4.4727,3986.6131,NULL,0.0000,0.0000,0.0000,-5.0813,48,2_LaneMid_Up_4_1,10000.0000,76.0496,0.9555,0,1.6500,-15.9004
67.00,-0.0003,4574.5861,NULL,0.0000,0.0000,0.0000,0.0006,49,3_LaneMid_Dn_2_1,10000.0000,76.3978,0.0000,5,-201.6500,-184.4478
67.00,0.9827,2858.7827,NULL,0.0000,0.0000,0.0000,94.1966,5,1_LaneMid_Up_0_0,10000.0000,62.7509,13.6544,0,-395.0500,70.8009
67.00,-4.5000,3947.5076,NULL,0.0000,0.0000,0.0000,-3.8261,50,:gneJ210_7_0,10000.0000,5.8645,4.7083,0,2.4489,-99.7707
67.00,0.0000,4544.7211,NULL,0.0000,0.0000,0.0000,0.0006,51,2_LaneMid_Up_4_1,10000.0000,82.8989,0.0000,4,1.6500,-9.0511
67.00,-0.4232,3946.5856,NULL,0.0000,0.0000,0.0000,68.5513,52,2_LaneMid_Up_0_0,10000.0000,76.7973,12.9952,0,-395.0500,-15.1527
67.00,-0.6871,4059.4139,NULL,0.0000,0.0000,0.0000,62.4853,53,2_LaneR_3_1,10000.0000,51.4748,12.6302,0,-40.4752,-1.6500
67.00,-0.0056,4613.7283,NULL,0.0000,0.0000,0.0000,0.0117,54,3_LaneMid_Dn_2_1,10000.0000,69.8949,0.0020,3,-201.6500,-177.9449
67.00,-0.8196,4545.3045,NULL,0.0000,0.0000,0.0000,1.2255,55,0_LaneMid_Up_5_1,10000.0000,82.7363,0.3419,0,101.6500,190.7863
67.00,0.1141,4257.1560,NULL,0.0000,0.0000,0.0000,75.8222,56,2_LaneMid_Up_1_0,10000.0000,23.7686,12.8288,0,-295.0500,-68.1814
67.00,-3.4633,4539.3837,NULL,0.0000,0.0000,0.0000,-0.6444,57,1_LaneMid_Up_1_0,10000.0000,82.6172,3.4105,0,-295.0500,90.6672
67.00,0.6407,4418.9056,NULL,0.0000,0.0000,0.0000,88.4357,58,:gneJ213_5_1,10000.0000,2.8842,13.5635,0,-194.8342,-198.3500
67.00,-3.4865,4582.0975,NULL,0.0000,0.0000,0.0000,8.7614,59,0_LaneL_3_1,10000.0000,67.9612,9.6029,0,-76.0112,201.6500
67.00,-0.0832,2366.2212,NULL,0.0000,0.0000,0.0000,0.0432,6,1_LaneMid_Dn_3_1,10000.0000,69.8938,0.0083,2,-101.6500,22.0562
67.00,2.5626,4591.6124,NULL,0.0000,0.0000,0.0000,115.1081,60,2_LaneMid_Up_2_0,10000.0000,56.9985,13.5326,0,-195.0500,-34.9515
67.00,1.9016,4698.3161,NULL,0.0000,0.0000,0.0000,87.7623,61,0_LaneR_4_0,10000.0000,44.2843,11.2530,0,52.3343,195.0500
67.00,1.4595,4958.4838,NULL,0.0000,0.0000,0.0000,26.0042,62,1_LaneR_3_0,10000.0000,10.4932,3.6764,0,-81.4568,95.0500
67.00,2.5678,4832.2236,NULL,0.0000,0.0000,0.0000,73.6424,63,2_LaneMid_Up_3_0,10000.0000,25.8838,8.8636,0,-95.0500,-66.0662
67.00,2.5265,4889.6814,NULL,0.0000,0.0000,0.0000,58.6558,64,0_LaneMid_Up_3_1,10000.0000,18.6130,7.1864,0,-98.3500,126.6630
67.00,1.3382,4964.3788,NULL,0.0000,0.0000,0.0000,22.5810,65,1_LaneMid_Up_5_1,10000.0000,9.7633,3.2507,0,101.6500,17.8133
67.00,1.4146,4990.7685,NULL,0.0000,0.0000,0.0000,9.2315,66,4_LaneMid_Dn_1_0,10000.0000,6.0146,1.4146,0,-304.9500,-214.0646
67.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,67,0_LaneMid_Dn_5_0,10000.0000,4.6000,0.0000,0,95.0500,187.3500
67.00,0.0000,3955.8156,NULL,0.0000,0.0000,0.0000,0.0006,7,1_LaneMid_Dn_3_1,10000.0000,82.8990,0.0000,8,-101.6500,9.0510
67.00,0.0000,3352.7583,NULL,0.0000,0.0000,0.0000,0.0006,8,2_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,9,-104.9500,-90.9490
67.00,0.8408,2257.1401,NULL,0.0000,0.0000,0.0000,93.6788,9,2_LaneL_1_1,10000.0000,55.7230,13.8846,0,-263.7730,1.6500
68.00,0.0000,3943.9654,NULL,0.0000,0.0000,0.0000,0.0006,0,3_LaneMid_Up_3_1,10000.0000,82.8989,0.0000,11,-98.3500,-109.0511
68.00,-0.1214,2210.4433,NULL,0.0000,0.0000,0.0000,77.6440,10,1_LaneR_3_0,10000.0000,63.6613,13.7510,0,-28.2887,95.0500
68.00,-0.4254,3188.8774,NULL,0.0000,0.0000,0.0000,67.9582,12,2_LaneL_3_1,10000.0000,16.6316,12.8926,0,-24.6816,1.6500
68.00,-4.5000,2286.0648,NULL,0.0000,0.0000,0.0000,-5.2653,13,3_LaneMid_Up_4_1,10000.0000,82.6841,0.3988,0,1.6500,-109.2659
68.00,-1.2103,3480.6928,NULL,0.0000,0.0000,0.0000,0.9354,14,4_LaneMid_Up_3_0,10000.0000,82.7737,0.4194,0,-95.0500,-209.1763
68.00,0.0000,3989.2136,NULL,0.0000,0.0000,0.0000,0.0006,15,1_LaneMid_Dn_3_1,10000.0000,76.3980,0.0000,7,-101.6500,15.5520
68.00,0.0000,3400.1970,NULL,0.0000,0.0000,0.0000,0.0006,17,1_LaneMid_Up_2_1,10000.0000,82.8989,0.0000,9,-198.3500,90.9489
68.00,-0.0075,2817.8160,NULL,0.0000,0.0000,0.0000,0.0181,18,2_LaneMid_Dn_3_1,10000.0000,82.8989,0.0031,3,-101.6500,-90.9489
68.00,0.2361,2636.3239,NULL,0.0000,0.0000,0.0000,88.3277,19,:gneJ194_8_0,10000.0000,8.5190,13.1022,0,99.5826,-198.6244
68.00,-0.6163,3472.3407,NULL,0.0000,0.0000,0.0000,0.8646,2,4_LaneMid_Up_2_1,10000.0000,82.7743,0.2185,0,-198.3500,-209.1757
68.00,0.0000,4049.1022,NULL,0.0000,0.0000,0.0000,0.0006,20,2_LaneMid_Up_3_0,10000.0000,76.3979,0.0000,11,-95.0500,-15.5521
68.00,-0.0001,3944.3252,NULL,0.0000,0.0000,0.0000,0.0006,21,4_LaneMid_Up_5_1,10000.0000,82.8990,0.0000,7,101.6500,-209.0510
68.00,0.0000,2804.7642,NULL,0.0000,0.0000,0.0000,0.0006,22,2_LaneMid_Up_2_1,10000.0000,76.3979,0.0000,9,-198.3500,-15.5521
68.00,0.0000,3363.6779,NULL,0.0000,0.0000,0.0000,0.0006,23,3_LaneMid_Up_2_1,10000.0000,82.8990,0.0000,9,-198.3500,-109.0510
68.00,0.0000,3393.7157,NULL,0.0000,0.0000,0.0000,0.0006,24,3_LaneMid_Up_3_1,10000.0000,76.3979,0.0000,6,-98.3500,-115.5521
68.00,0.9308,2348.5121,NULL,0.0000,0.0000,0.0000,92.9947,25,2_LaneMid_Dn_3_0,10000.0000,56.9117,13.5937,0,-104.9500,-64.9617
68.00,0.0000,4541.5579,NULL,0.0000,0.0000,0.0000,0.0006,26,3_LaneMid_Dn_2_0,10000.0000,82.8989,0.0000,31,-204.9500,-190.9489
68.00,0.0000,3963.9120,NULL,0.0000,0.0000,0.0000,0.0006,27,0_LaneR_1_0,10000.0000,82.8989,0.0000,21,-209.0511,195.0500
68.00,-3.1186,2810.2967,NULL,0.0000,0.0000,0.0000,15.0943,28,0_LaneMid_Up_5_1,10000.0000,68.9253,9.9546,0,101.6500,176.9753
68.00,0.0000,3957.0040,NULL,0.0000,0.0000,0.0000,0.0006,29,4_LaneMid_Up_1_0,10000.0000,82.8989,0.0000,18,-295.0500,-209.0511
68.00,-4.1823,2216.6146,NULL,0.0000,0.0000,0.0000,-1.1815,3,5_LaneR_2_1,10000.0000,76.8773,9.1415,0,-115.0727,-301.6500
68.00,0.0000,3352.4084,NULL,0.0000,0.0000,0.0000,0.0006,30,3_LaneMid_Dn_2_1,10000.0000,82.8989,0.0000,10,-201.6500,-190.9489
68.00,0.0000,4011.4636,NULL,0.0000,0.0000,0.0000,0.0006,31,3_LaneMid_Up_1_0,10000.0000,82.8990,0.0000,11,-295.0500,-109.0510
68.00,-0.4218,2413.1839,NULL,0.0000,0.0000,0.0000,67.9471,32,0_LaneL_1_1,10000.0000,26.1068,12.8803,0,-234.1568,201.6500
68.00,0.0000,3940.5947,NULL,0.0000,0.0000,0.0000,0.0006,33,0_LaneMid_Dn_1_1,10000.0000,82.8990,0.0000,15,-301.6500,109.0510
68.00,-0.0002,3944.8458,NULL,0.0000,0.0000,0.0000,0.0006,34,0_LaneL_3_1,10000.0000,82.8989,0.0000,5,-90.9489,201.6500
68.00,0.0000,4545.4836,NULL,0.0000,0.0000,0.0000,0.0006,35,2_LaneMid_Up_1_0,10000.0000,82.8990,0.0000,20,-295.0500,-9.0510
68.00,-0.1672,2867.5677,NULL,0.0000,0.0000,0.0000,70.1978,36,2_LaneMid_Up_4_1,10000.0000,56.2898,12.5872,0,1.6500,-35.6602
68.00,0.0000,3947.7268,NULL,0.0000,0.0000,0.0000,0.0006,37,0_LaneMid_Dn_4_0,10000.0000,82.8990,0.0000,11,-4.9500,109.0510
68.00,0.0000,4544.8991,NULL,0.0000,0.0000,0.0000,0.0006,38,1_LaneMid_Up_2_0,10000.0000,82.8990,0.0000,20,-195.0500,90.9490
68.00,0.0000,4537.9637,NULL,0.0000,0.0000,0.0000,0.0006,39,3_LaneMid_Dn_4_0,10000.0000,82.8989,0.0000,18,-4.9500,-190.9489
68.00,0.0000,4541.7000,NULL,0.0000,0.0000,0.0000,0.0006,40,1_LaneMid_Dn_2_1,10000.0000,82.8990,0.0000,16,-201.6500,9.0510
68.00,0.0000,4544.0970,NULL,0.0000,0.0000,0.0000,0.0006,41,1_LaneMid_Dn_4_0,10000.0000,82.8990,0.0000,15,-4.9500,9.0510
68.00,0.0000,4542.8216,NULL,0.0000,0.0000,0.0000,0.0006,42,2_LaneMid_Up_3_0,10000.0000,82.8989,0.0000,14,-95.0500,-9.0511
68.00,0.0000,4545.2880,NULL,0.0000,0.0000,0.0000,0.0006,43,0_LaneL_4_0,10000.0000,82.8989,0.0000,14,9.0511,204.9500
68.00,-3.6271,3464.8224,NULL,0.0000,0.0000,0.0000,-1.7758,44,5_LaneL_4_0,10000.0000,82.5106,2.6013,0,9.4394,-295.0500
68.00,0.0000,4537.1402,NULL,0.0000,0.0000,0.0000,0.0006,45,2_LaneMid_Up_2_1,10000.0000,82.8989,0.0000,11,-198.3500,-9.0511
68.00,-0.2550,3440.5453,NULL,0.0000,0.0000,0.0000,71.0898,46,3_LaneL_2_1,10000.0000,57.4967,12.9791,0,-165.5467,-98.3500
68.00,0.0000,4619.3624,NULL,0.0000,0.0000,0.0000,0.0006,47,2_LaneMid_Up_3_0,10000.0000,69.8969,0.0000,9,-95.0500,-22.0531
68.00,-0.6849,3985.5636,NULL,0.0000,0.0000,0.0000,1.0495,48,2_LaneMid_Up_4_1,10000.0000,76.3202,0.2706,0,1.6500,-15.6298
68.00,0.0000,4574.5855,NULL,0.0000,0.0000,0.0000,0.0006,49,3_LaneMid_Dn_2_1,10000.0000,76.3978,0.0000,6,-201.6500,-184.4478
68.00,-0.7981,2796.9064,NULL,0.0000,0.0000,0.0000,61.8764,5,1_LaneMid_Up_0_0,10000.0000,75.6072,12.8563,0,-395.0500,83.6572
68.00,1.7801,3892.4140,NULL,0.0000,0.0000,0.0000,55.0936,50,:gneJ210_17_0,10000.0000,5.9429,6.4884,0,-1.1819,-104.7965
68.00,0.0000,4544.7205,NULL,0.0000,0.0000,0.0000,0.0006,51,2_LaneMid_Up_4_1,10000.0000,82.8989,0.0000,5,1.6500,-9.0511
68.00,0.8511,3831.5166,NULL,0.0000,0.0000,0.0000,115.0690,52,2_LaneR_0_1,10000.0000,1.7436,13.8463,0,-390.2064,-1.6500
68.00,0.6718,3972.2723,NULL,0.0000,0.0000,0.0000,87.1417,53,2_LaneR_3_1,10000.0000,64.7769,13.3020,0,-27.1731,-1.6500
68.00,-0.0007,4613.7207,NULL,0.0000,0.0000,0.0000,0.0076,54,3_LaneMid_Dn_2_1,10000.0000,69.8961,0.0012,4,-201.6500,-177.9461
68.00,-0.2518,4544.8547,NULL,0.0000,0.0000,0.0000,0.4498,55,0_LaneMid_Up_5_1,10000.0000,82.8263,0.0901,1,101.6500,190.8763
68.00,0.9750,4162.0113,NULL,0.0000,0.0000,0.0000,95.1447,56,2_LaneMid_Up_1_0,10000.0000,37.5723,13.8038,0,-295.0500,-54.3777
68.00,-3.1363,4541.7286,NULL,0.0000,0.0000,0.0000,-2.3449,57,1_LaneMid_Up_1_0,10000.0000,82.8914,0.2742,0,-295.0500,90.9414
68.00,0.2324,4335.3007,NULL,0.0000,0.0000,0.0000,83.6049,58,4_LaneL_1_1,10000.0000,0.5801,13.7959,0,-208.6301,-198.3500
68.00,-4.0687,4584.1196,NULL,0.0000,0.0000,0.0000,-2.0221,59,0_LaneL_3_1,10000.0000,73.4955,5.5343,0,-81.5455,201.6500
68.00,-0.0067,2366.2111,NULL,0.0000,0.0000,0.0000,0.0101,6,1_LaneMid_Dn_3_1,10000.0000,69.8955,0.0017,3,-101.6500,22.0545
68.00,-0.5992,4526.1715,NULL,0.0000,0.0000,0.0000,65.4409,60,2_LaneMid_Up_2_0,10000.0000,69.9319,12.9334,0,-195.0500,-22.0181
68.00,2.5418,4581.1286,NULL,0.0000,0.0000,0.0000,117.1875,61,0_LaneR_4_0,10000.0000,58.0791,13.7948,0,66.1291,195.0500
68.00,1.8343,4917.1381,NULL,0.0000,0.0000,0.0000,41.3457,62,1_LaneR_3_0,10000.0000,16.0039,5.5107,0,-75.9461,95.0500
68.00,1.5117,4755.5321,NULL,0.0000,0.0000,0.0000,76.6915,63,2_LaneMid_Up_3_1,10000.0000,36.2590,10.3752,0,-98.3500,-55.6910
68.00,2.4926,4809.4655,NULL,0.0000,0.0000,0.0000,80.2159,64,0_LaneMid_Up_3_1,10000.0000,28.2920,9.6790,0,-98.3500,136.3420
68.00,2.4474,4918.9968,NULL,0.0000,0.0000,0.0000,45.3820,65,1_LaneMid_Up_5_1,10000.0000,15.4614,5.6982,0,101.6500,23.5114
68.00,2.3242,4962.4285,NULL,0.0000,0.0000,0.0000,28.3400,66,4_LaneMid_Dn_1_1,10000.0000,9.7534,3.7388,0,-301.6500,-217.8034
68.00,1.7124,4988.5258,NULL,0.0000,0.0000,0.0000,11.4742,67,0_LaneMid_Dn_5_0,10000.0000,6.3124,1.7124,0,95.0500,185.6376
68.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,68,csLane_3_0,10000.0000,4.6000,0.0000,0,193.2474,300.2474
68.00,0.0000,3955.8151,NULL,0.0000,0.0000,0.0000,0.0006,7,1_LaneMid_Dn_3_1,10000.0000,82.8990,0.0000,9,-101.6500,9.0510
68.00,0.0000,3352.7577,NULL,0.0000,0.0000,0.0000,0.0006,8,2_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,10,-104.9500,-90.9490
68.00,-1.2128,2202.8347,NULL,0.0000,0.0000,0.0000,54.3053,9,2_LaneL_1_1,10000.0000,68.3948,12.6718,0,-276.4448,1.6500
69.00,0.0000,3943.9649,NULL,0.0000,0.0000,0.0000,0.0006,0,3_LaneMid_Up_3_1,10000.0000,82.8989,0.0000,12,-98.3500,-109.0511
69.00,-0.6953,2145.9033,NULL,0.0000,0.0000,0.0000,64.5400,10,1_LaneR_3_0,10000.0000,76.7171,13.0558,0,-15.2329,95.0500
69.00,0.6330,3100.8123,NULL,0.0000,0.0000,0.0000,88.0651,12,2_LaneL_3_1,10000.0000,30.1571,13.5256,0,-38.2071,1.6500
69.00,-0.1967,2284.9828,NULL,0.0000,0.0000,0.0000,1.0821,13,3_LaneMid_Up_4_1,10000.0000,82.8862,0.2021,0,1.6500,-109.0638
69.00,-0.3155,3480.1977,NULL,0.0000,0.0000,0.0000,0.4951,14,4_LaneMid_Up_3_0,10000.0000,82.8775,0.1038,0,-95.0500,-209.0725
69.00,0.0000,3989.2131,NULL,0.0000,0.0000,0.0000,0.0006,15,1_LaneMid_Dn_3_1,10000.0000,76.3980,0.0000,8,-101.6500,15.5520
69.00,0.0000,3400.1965,NULL,0.0000,0.0000,0.0000,0.0006,17,1_LaneMid_Up_2_1,10000.0000,82.8989,0.0000,10,-198.3500,90.9489
69.00,-0.0031,2817.8154,NULL,0.0000,0.0000,0.0000,0.0005,18,2_LaneMid_Dn_3_1,10000.0000,82.8989,0.0000,4,-101.6500,-90.9489
69.00,0.6911,2529.8786,NULL,0.0000,0.0000,0.0000,106.4453,19,3_LaneMid_Up_5_1,10000.0000,6.6723,13.7932,0,101.6500,-185.2777
69.00,-0.1236,3471.8225,NULL,0.0000,0.0000,0.0000,0.5182,2,4_LaneMid_Up_2_1,10000.0000,82.8692,0.0949,1,-198.3500,-209.0808
69.00,0.0000,4049.1017,NULL,0.0000,0.0000,0.0000,0.0006,20,2_LaneMid_Up_3_0,10000.0000,76.3979,0.0000,12,-95.0500,-15.5521
69.00,0.0000,3944.3247,NULL,0.0000,0.0000,0.0000,0.0006,21,4_LaneMid_Up_5_1,10000.0000,82.8990,0.0000,8,101.6500,-209.0510
69.00,0.0000,2804.7637,NULL,0.0000,0.0000,0.0000,0.0006,22,2_LaneMid_Up_2_1,10000.0000,76.3979,0.0000,10,-198.3500,-15.5521
69.00,0.0000,3363.6773,NULL,0.0000,0.0000,0.0000,0.0006,23,3_LaneMid_Up_2_1,10000.0000,82.8990,0.0000,10,-198.3500,-109.0510
69.00,0.0000,3393.7151,NULL,0.0000,0.0000,0.0000,0.0006,24,3_LaneMid_Up_3_1,10000.0000,76.3979,0.0000,7,-98.3500,-115.5521
69.00,-2.9882,2329.8999,NULL,0.0000,0.0000,0.0000,18.6121,25,2_LaneMid_Dn_3_0,10000.0000,67.5172,10.6055,0,-104.9500,-75.5672
69.00,0.0000,4541.5574,NULL,0.0000,0.0000,0.0000,0.0006,26,3_LaneMid_Dn_2_0,10000.0000,82.8989,0.0000,32,-204.9500,-190.9489
69.00,0.0000,3963.9115,NULL,0.0000,0.0000,0.0000,0.0006,27,0_LaneR_1_0,10000.0000,82.8989,0.0000,22,-209.0511,195.0500
69.00,-4.5000,2814.5695,NULL,0.0000,0.0000,0.0000,-4.2728,28,0_LaneMid_Up_5_1,10000.0000,74.3799,5.4546,0,101.6500,182.4299
69.00,0.0000,3957.0035,NULL,0.0000,0.0000,0.0000,0.0006,29,4_LaneMid_Up_1_0,10000.0000,82.8989,0.0000,19,-295.0500,-209.0511
69.00,-4.5000,2221.0551,NULL,0.0000,0.0000,0.0000,-4.4405,3,5_LaneR_2_1,10000.0000,81.5188,4.6415,0,-110.4312,-301.6500
69.00,0.0000,3352.4078,NULL,0.0000,0.0000,0.0000,0.0006,30,3_LaneMid_Dn_2_1,10000.0000,82.8989,0.0000,11,-201.6500,-190.9489
69.00,0.0000,4011.4631,NULL,0.0000,0.0000,0.0000,0.0006,31,3_LaneMid_Up_1_0,10000.0000,82.8990,0.0000,12,-295.0500,-109.0510
69.00,-0.1195,2341.2681,NULL,0.0000,0.0000,0.0000,71.9158,32,0_LaneL_1_1,10000.0000,38.8677,12.7608,0,-246.9177,201.6500
69.00,0.0000,3940.5941,NULL,0.0000,0.0000,0.0000,0.0006,33,0_LaneMid_Dn_1_1,10000.0000,82.8990,0.0000,16,-301.6500,109.0510
69.00,0.0000,3944.8452,NULL,0.0000,0.0000,0.0000,0.0006,34,0_LaneL_3_1,10000.0000,82.8989,0.0000,6,-90.9489,201.6500
69.00,0.0000,4545.4830,NULL,0.0000,0.0000,0.0000,0.0006,35,2_LaneMid_Up_1_0,10000.0000,82.8990,0.0000,21,-295.0500,-9.0510
69.00,-3.8798,2866.0710,NULL,0.0000,0.0000,0.0000,1.4967,36,2_LaneMid_Up_4_1,10000.0000,64.9973,8.7075,0,1.6500,-26.9527
69.00,0.0000,3947.7262,NULL,0.0000,0.0000,0.0000,0.0006,37,0_LaneMid_Dn_4_0,10000.0000,82.8990,0.0000,12,-4.9500,109.0510
69.00,0.0000,4544.8985,NULL,0.0000,0.0000,0.0000,0.0006,38,1_LaneMid_Up_2_0,10000.0000,82.8990,0.0000,21,-195.0500,90.9490
69.00,0.0000,4537.9632,NULL,0.0000,0.0000,0.0000,0.0006,39,3_LaneMid_Dn_4_0,10000.0000,82.8989,0.0000,19,-4.9500,-190.9489
69.00,0.0000,4541.6994,NULL,0.0000,0.0000,0.0000,0.0006,40,1_LaneMid_Dn_2_1,10000.0000,82.8990,0.0000,17,-201.6500,9.0510
69.00,0.0000,4544.0964,NULL,0.0000,0.0000,0.0000,0.0006,41,1_LaneMid_Dn_4_0,10000.0000,82.8990,0.0000,16,-4.9500,9.0510
69.00,0.0000,4542.8211,NULL,0.0000,0.0000,0.0000,0.0006,42,2_LaneMid_Up_3_0,10000.0000,82.8989,0.0000,15,-95.0500,-9.0511
